CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,State,Country
20506,634,AW00020506,Paige,Bradley,Paige Bradley,Female,2023-03-03,Redmond,Washington,United States
20507,642,AW00020507,Joshua,Anderson,Joshua Anderson,Male,2023-06-14,Tacoma,Washington,United States
20508,66,AW00020508,Logan,Robinson,Logan Robinson,Male,2023-12-31,Sooke,British Columbia,Canada
20509,329,AW00020509,Alexandria,Murphy,Alexandria Murphy,Female,2023-05-01,Imperial Beach,California,United States
20510,543,AW00020510,Caitlin,Cox,Caitlin Cox,Female,2024-01-11,Lebanon,Oregon,United States
20511,347,AW00020511,Matthew,Taylor,Matthew Taylor,Male,2023-11-18,Novato,California,United States
20512,339,AW00020512,Sydney,Parker,Sydney Parker,Female,2023-03-26,Mill Valley,California,United States
20513,607,AW00020513,Joseph,Smith,Joseph Smith,Male,2023-03-29,Ballard,Washington,United States
20514,644,AW00020514,Hannah,Griffin,Hannah Griffin,Female,2023-09-25,Walla Walla,Washington,United States
20515,369,AW00020515,Jenna,Edwards,Jenna Edwards,Female,2023-06-20,Santa Monica,California,United States
20516,383,AW00020516,Gabriel,Russell,Gabriel Russell,Male,2023-10-12,West Covina,California,United States
20517,54,AW00020517,Amber,Edwards,Amber Edwards,Female,2023-06-20,N. Vancouver,British Columbia,Canada
20518,307,AW00020518,Desiree,Sanz,Desiree Sanz,Female,2023-08-14,Chula Vista,California,United States
20519,49,AW00020519,Trevor,Diaz,Trevor Diaz,Male,2023-11-29,Cliffside,British Columbia,Canada
20520,611,AW00020520,Cassandra,Srini,Cassandra Srini,Female,2023-03-29,Bremerton,Washington,United States
20521,611,AW00020521,Gina,Carlson,Gina Carlson,Female,2023-12-07,Bremerton,Washington,United States
20522,322,AW00020522,Kevin,Parker,Kevin Parker,Male,2023-08-16,Fremont,California,United States
20523,331,AW00020523,Emma,Howard,Emma Howard,Female,2023-11-27,La Jolla,California,United States
20524,539,AW00020524,Angelica,Jenkins,Angelica Jenkins,Female,2023-05-28,Corvallis,Oregon,United States
20525,298,AW00020525,James,Kumar,James Kumar,Male,2023-07-10,Bellflower,California,United States
20526,335,AW00020526,Brittany,Alexander,Brittany Alexander,Female,2023-07-27,Lemon Grove,California,United States
20527,345,AW00020527,Sydney,Harris,Sydney Harris,Female,2023-07-22,Newport Beach,California,United States
20528,53,AW00020528,Mason,Adams,Mason Adams,Male,2023-03-06,Metchosin,British Columbia,Canada
20529,609,AW00020529,Destiny,Jackson,Destiny Jackson,Female,2023-07-06,Bellingham,Washington,United States
20530,552,AW00020530,Mariah,Jenkins,Mariah Jenkins,Female,2023-04-30,W. Linn,Oregon,United States
20531,302,AW00020531,James,Young,James Young,Male,2023-11-23,Burlingame,California,United States
20532,312,AW00020532,Joan,Watson,Joan Watson,Female,2023-12-09,Coronado,California,United States
20533,315,AW00020533,Luis,Perry,Luis Perry,Male,2023-08-04,Downey,California,United States
20534,325,AW00020534,Dalton,Lopez,Dalton Lopez,Male,2023-09-18,Glendale,California,United States
20535,331,AW00020535,Riley,Torres,Riley Torres,Female,2023-10-20,La Jolla,California,United States
20536,361,AW00020536,Taylor,Gray,Taylor Gray,Female,2023-10-20,San Gabriel,California,United States
20537,372,AW00020537,Thomas,Evans,Thomas Evans,Male,2023-01-29,Spring Valley,California,United States
20538,642,AW00020538,Hailey,Bennett,Hailey Bennett,Female,2023-10-11,Tacoma,Washington,United States
20539,648,AW00020539,Luis,Baker,Luis Baker,Male,2023-09-23,Yakima,Washington,United States
20540,299,AW00020540,Jasmine,Flores,Jasmine Flores,Female,2023-12-07,Berkeley,California,United States
20541,315,AW00020541,Allison,Hernandez,Allison Hernandez,Female,2023-07-07,Downey,California,United States
20542,336,AW00020542,Hailey,Green,Hailey Green,Female,2023-08-15,Lincoln Acres,California,United States
20543,383,AW00020543,Seth,Miller,Seth Miller,Male,2023-07-30,West Covina,California,United States
20544,627,AW00020544,Dalton,Hall,Dalton Hall,Male,2023-07-06,Marysville,Washington,United States
20545,623,AW00020545,Vanessa,Butler,Vanessa Butler,Female,2023-08-14,Kirkland,Washington,United States
20546,43,AW00020546,Ruth,Fernandez,Ruth Fernandez,Female,2022-05-02,Burnaby,British Columbia,Canada
20547,56,AW00020547,Ethan,Chen,Ethan Chen,Male,2023-09-04,Newton,British Columbia,Canada
20548,152,AW00020548,Phillip,Rodriguez,Phillip Rodriguez,Male,2022-04-03,Berlin,Nordrhein-Westfalen,Germany
20549,147,AW00020549,Jennifer,Morris,Jennifer Morris,Female,2022-04-27,Hamburg,Hamburg,Germany
20550,235,AW00020550,Mohamed,Pal,Mohamed Pal,Female,2023-05-10,Cambridge,England,United Kingdom
20551,245,AW00020551,Daisy,Blanco,Daisy Blanco,Female,2024-01-25,London,England,United Kingdom
20552,259,AW00020552,Heather,Liang,Heather Liang,Female,2021-06-01,Milton Keynes,England,United Kingdom
20553,216,AW00020553,Damien,Xie,Damien Xie,Male,2023-11-24,Courbevoie,Hauts de Seine,France
20554,165,AW00020554,Donna,Tang,Donna Tang,Female,2023-04-27,Berlin,Saarland,Germany
20555,118,AW00020555,Kelvin,Raje,Kelvin Raje,Male,2022-04-10,Frankfurt,Bayern,Germany
20556,158,AW00020556,Glenn,Sun,Glenn Sun,Male,2022-04-23,Leipzig,Nordrhein-Westfalen,Germany
20557,231,AW00020557,Lindsay,Lal,Lindsay Lal,Female,2023-10-06,Billericay,England,United Kingdom
20558,271,AW00020558,Brianna,Stewart,Brianna Stewart,Female,2021-07-07,Warrington,England,United Kingdom
20559,190,AW00020559,Isabella,Diaz,Isabella Diaz,Female,2023-03-15,Villeneuve-d'Ascq,Nord,France
20560,127,AW00020560,Mindy,Raji,Mindy Raji,Female,2022-04-12,Darmstadt,Hessen,Germany
20561,233,AW00020561,Willie,Liu,Willie Liu,Male,2021-08-04,Bracknell,England,United Kingdom
20562,237,AW00020562,Jim,Rodman,Jim Rodman,Female,2021-08-14,Esher-Molesey,England,United Kingdom
20563,173,AW00020563,Kendra,Blanco,Kendra Blanco,Female,2023-06-13,Poing,Saarland,Germany
20564,235,AW00020564,Jessie,Gao,Jessie Gao,Male,2021-08-31,Cambridge,England,United Kingdom
20565,244,AW00020565,Tasha,Yuan,Tasha Yuan,Female,2023-07-09,London,England,United Kingdom
20566,232,AW00020566,George,Mehta,George Mehta,Male,2023-07-07,Birmingham,England,United Kingdom
20567,259,AW00020567,Nicolas,Anand,Nicolas Anand,Male,2021-11-23,Milton Keynes,England,United Kingdom
20568,196,AW00020568,Dustin,Raji,Dustin Raji,Male,2023-05-28,Paris,Seine (Paris),France
20569,237,AW00020569,Patricia,Patel,Patricia Patel,Female,2021-11-03,Esher-Molesey,England,United Kingdom
20570,254,AW00020570,George,Martinez,George Martinez,Male,2023-04-17,London,England,United Kingdom
20571,279,AW00020571,Allison,Gray,Allison Gray,Female,2023-10-06,York,England,United Kingdom
20572,171,AW00020572,Caroline,Diaz,Caroline Diaz,Female,2023-08-19,Neunkirchen,Saarland,Germany
20573,209,AW00020573,Megan,Ward,Megan Ward,Female,2023-11-19,Versailles,Yveline,France
20574,150,AW00020574,Brett,Patel,Brett Patel,Male,2023-04-29,München,Hamburg,Germany
20575,256,AW00020575,Stacey,Cai,Stacey Cai,Female,2021-12-11,London,England,United Kingdom
20576,256,AW00020576,Johnathan,Kapoor,Johnathan Kapoor,Male,2022-01-01,London,England,United Kingdom
20577,259,AW00020577,Sheila,Romero,Sheila Romero,Female,2021-12-30,Milton Keynes,England,United Kingdom
20578,192,AW00020578,Martin,Kapoor,Martin Kapoor,Male,2023-12-20,Paris,Seine (Paris),France
20579,224,AW00020579,Alexandra,King,Alexandra King,Female,2023-12-03,Tremblay-en-France,Seine Saint Denis,France
20580,201,AW00020580,Ernest,Huang,Ernest Huang,Male,2023-03-13,Paris,Seine (Paris),France
20581,218,AW00020581,Ruth,Sanchez,Ruth Sanchez,Female,2023-11-01,Sèvres,Hauts de Seine,France
20582,209,AW00020582,Desiree,Bradley,Desiree Bradley,Female,2023-07-27,Versailles,Yveline,France
20583,132,AW00020583,Kristen,Wang,Kristen Wang,Female,2023-06-08,Hamburg,Hessen,Germany
20584,176,AW00020584,Molly,Schmidt,Molly Schmidt,Female,2022-04-14,Stuttgart,Saarland,Germany
20585,261,AW00020585,Emily,Lee,Emily Lee,Female,2023-08-27,Newcastle upon Tyne,England,United Kingdom
20586,206,AW00020586,Clayton,Zhao,Clayton Zhao,Male,2023-05-29,Roissy en Brie,Seine et Marne,France
20587,219,AW00020587,Shannon,Johnston,Shannon Johnston,Male,2023-11-02,Suresnes,Hauts de Seine,France
20588,262,AW00020588,Nancy,Raman,Nancy Raman,Female,2023-02-19,Oxford,England,United Kingdom
20589,189,AW00020589,Mackenzie,Rogers,Mackenzie Rogers,Female,2023-11-10,Roubaix,Nord,France
20590,131,AW00020590,Todd,Zhang,Todd Zhang,Male,2022-04-30,Frankfurt,Hessen,Germany
20591,150,AW00020591,Kara,Tang,Kara Tang,Female,2023-02-26,München,Hamburg,Germany
20592,257,AW00020592,Jorge,Liu,Jorge Liu,Male,2022-01-24,London,England,United Kingdom
20593,211,AW00020593,Joel,Jordan,Joel Jordan,Male,2023-08-28,Les Ulis,Essonne,France
20594,205,AW00020594,Arthur,Torres,Arthur Torres,Male,2023-03-30,Lieusaint,Seine et Marne,France
20595,222,AW00020595,Karla,Andersen,Karla Andersen,Female,2023-07-10,Pantin,Seine Saint Denis,France
20596,266,AW00020596,Janet,Ramos,Janet Ramos,Female,2023-03-29,Reading,England,United Kingdom
20597,182,AW00020597,Carly,Beck,Carly Beck,Female,2023-06-10,Saint Ouen,Loir et Cher,France
20598,155,AW00020598,Jackson,Powell,Jackson Powell,Male,2022-05-06,Bottrop,Nordrhein-Westfalen,Germany
20599,241,AW00020599,Kyle,Wang,Kyle Wang,Male,2023-08-13,Kirkby,England,United Kingdom
20600,9,AW00020600,Dennis,Hu,Dennis Hu,Male,2021-11-01,Milsons Point,New South Wales,Australia
20601,7,AW00020601,Carrie,Munoz,Carrie Munoz,Female,2024-01-28,Malabar,New South Wales,Australia
20602,15,AW00020602,Casey,Moreno,Casey Moreno,Male,2023-04-10,Silverwater,New South Wales,Australia
20603,31,AW00020603,Henry,Sullivan,Henry Sullivan,Male,2023-04-22,Hobart,Tasmania,Australia
20604,31,AW00020604,Harold,Martinez,Harold Martinez,Male,2023-08-31,Hobart,Tasmania,Australia
20605,32,AW00020605,Kevin,Yang,Kevin Yang,Male,2023-04-25,Bendigo,Victoria,Australia
20606,40,AW00020606,Jocelyn,Coleman,Jocelyn Coleman,Female,2021-11-09,Warrnambool,Victoria,Australia
20607,18,AW00020607,Donna,Raje,Donna Raje,Female,2023-12-15,Sydney,New South Wales,Australia
20608,39,AW00020608,Cara,Hu,Cara Hu,Female,2021-11-06,Sunbury,Victoria,Australia
20609,13,AW00020609,Fernando,Bryant,Fernando Bryant,Male,2021-11-25,Port Macquarie,New South Wales,Australia
20610,8,AW00020610,Jessie,Zhou,Jessie Zhou,Male,2021-11-10,Matraville,New South Wales,Australia
20611,16,AW00020611,Carla,Sullivan,Carla Sullivan,Female,2021-10-29,Springwood,New South Wales,Australia
20612,37,AW00020612,Colin,Yang,Colin Yang,Male,2021-11-20,Seaford,Victoria,Australia
20613,27,AW00020613,Lindsay,Raje,Lindsay Raje,Female,2021-11-15,Townsville,Queensland,Australia
20614,10,AW00020614,Gregory,Shan,Gregory Shan,Male,2021-11-12,Newcastle,New South Wales,Australia
20615,8,AW00020615,Laura,Wu,Laura Wu,Female,2021-11-19,Matraville,New South Wales,Australia
20616,9,AW00020616,Kristi,Serrano,Kristi Serrano,Female,2021-11-30,Milsons Point,New South Wales,Australia
20617,33,AW00020617,Chloe,Johnson,Chloe Johnson,Female,2021-12-20,Cranbourne,Victoria,Australia
20618,22,AW00020618,Marie,Rubio,Marie Rubio,Female,2023-03-05,East Brisbane,Queensland,Australia
20619,37,AW00020619,Maurice,Raji,Maurice Raji,Male,2023-11-05,Seaford,Victoria,Australia
20620,19,AW00020620,Victoria,Cook,Victoria Cook,Female,2021-12-19,Wollongong,New South Wales,Australia
20621,14,AW00020621,Meredith,Alonso,Meredith Alonso,Female,2021-12-06,Rhodes,New South Wales,Australia
20622,20,AW00020622,Jerome,Suarez,Jerome Suarez,Male,2021-12-25,Brisbane,Queensland,Australia
20623,16,AW00020623,Ruth,Garcia,Ruth Garcia,Female,2021-12-12,Springwood,New South Wales,Australia
20624,23,AW00020624,Deborah,Shan,Deborah Shan,Female,2021-12-17,Gold Coast,Queensland,Australia
20625,15,AW00020625,Rafael,Yuan,Rafael Yuan,Male,2021-12-22,Silverwater,New South Wales,Australia
20626,18,AW00020626,Jarrod,Sara,Jarrod Sara,Male,2021-12-08,Sydney,New South Wales,Australia
20627,38,AW00020627,Theresa,Navarro,Theresa Navarro,Female,2021-12-15,South Melbourne,Victoria,Australia
20628,12,AW00020628,Rodney,Gutierrez,Rodney Gutierrez,Male,2021-12-13,North Sydney,New South Wales,Australia
20629,11,AW00020629,Bonnie,Raje,Bonnie Raje,Female,2021-12-04,North Ryde,New South Wales,Australia
20630,3,AW00020630,Diane,Alonso,Diane Alonso,Female,2023-11-01,Darlinghurst,New South Wales,Australia
20631,26,AW00020631,Gerald,Dominguez,Gerald Dominguez,Male,2023-06-29,Rockhampton,Queensland,Australia
20632,69,AW00020632,Marcus,Stewart,Marcus Stewart,Male,2023-09-25,Victoria,British Columbia,Canada
20633,623,AW00020633,Luke,Collins,Luke Collins,Male,2023-10-04,Kirkland,Washington,United States
20634,637,AW00020634,Stephanie,Bryant,Stephanie Bryant,Female,2023-04-07,Seattle,Washington,United States
20635,644,AW00020635,Nathan,Young,Nathan Young,Male,2023-07-15,Walla Walla,Washington,United States
20636,345,AW00020636,Olivia,Patterson,Olivia Patterson,Female,2023-03-06,Newport Beach,California,United States
20637,314,AW00020637,John,Brown,John Brown,Male,2023-05-12,Daly City,California,United States
20638,315,AW00020638,Thomas,Collins,Thomas Collins,Male,2023-08-12,Downey,California,United States
20639,553,AW00020639,Emily,Ross,Emily Ross,Female,2023-08-19,Woodburn,Oregon,United States
20640,316,AW00020640,Noah,Turner,Noah Turner,Male,2023-08-17,El Cajon,California,United States
20641,337,AW00020641,Isabella,Robinson,Isabella Robinson,Female,2023-09-17,Long Beach,California,United States
20642,536,AW00020642,Patricia,Prasad,Patricia Prasad,Female,2023-10-16,Beaverton,Oregon,United States
20643,329,AW00020643,Abigail,Patterson,Abigail Patterson,Female,2023-08-28,Imperial Beach,California,United States
20644,343,AW00020644,Patrick,Brooks,Patrick Brooks,Male,2023-10-29,National City,California,United States
20645,642,AW00020645,Xavier,Stewart,Xavier Stewart,Male,2023-08-09,Tacoma,Washington,United States
20646,553,AW00020646,Ryan,Chen,Ryan Chen,Male,2023-08-24,Woodburn,Oregon,United States
20647,311,AW00020647,Jared,Bailey,Jared Bailey,Male,2023-08-13,Concord,California,United States
20648,331,AW00020648,Jordan,Mitchell,Jordan Mitchell,Male,2023-11-28,La Jolla,California,United States
20649,361,AW00020649,Natalie,Ramirez,Natalie Ramirez,Female,2023-12-17,San Gabriel,California,United States
20650,310,AW00020650,Bryan,Gray,Bryan Gray,Male,2023-08-05,Colma,California,United States
20651,71,AW00020651,Timothy,Cooper,Timothy Cooper,Male,2022-06-04,Westminster,British Columbia,Canada
20652,637,AW00020652,Amanda,Scott,Amanda Scott,Female,2023-08-18,Seattle,Washington,United States
20653,358,AW00020653,Jessica,White,Jessica White,Female,2023-08-02,San Carlos,California,United States
20654,347,AW00020654,Taylor,Murphy,Taylor Murphy,Female,2023-08-16,Novato,California,United States
20655,545,AW00020655,Edward,Butler,Edward Butler,Male,2023-09-01,Milwaukie,Oregon,United States
20656,66,AW00020656,Marcus,Perry,Marcus Perry,Male,2022-06-09,Sooke,British Columbia,Canada
20657,345,AW00020657,Blake,Russell,Blake Russell,Male,2023-08-19,Newport Beach,California,United States
20658,311,AW00020658,Kaylee,Campbell,Kaylee Campbell,Female,2023-12-05,Concord,California,United States
20659,329,AW00020659,Xavier,Baker,Xavier Baker,Male,2023-12-25,Imperial Beach,California,United States
20660,633,AW00020660,Christina,Cox,Christina Cox,Female,2023-07-31,Puyallup,Washington,United States
20661,301,AW00020661,Taylor,Diaz,Taylor Diaz,Female,2023-08-14,Burbank,California,United States
20662,545,AW00020662,Taylor,Perry,Taylor Perry,Female,2022-12-28,Milwaukie,Oregon,United States
20663,316,AW00020663,Kaitlyn,Stewart,Kaitlyn Stewart,Female,2023-02-22,El Cajon,California,United States
20664,611,AW00020664,Isaiah,Watson,Isaiah Watson,Male,2023-03-18,Bremerton,Washington,United States
20665,59,AW00020665,James,Evans,James Evans,Male,2022-06-18,Oak Bay,British Columbia,Canada
20666,299,AW00020666,Lacey,Rai,Lacey Rai,Female,2023-02-28,Berkeley,California,United States
20667,611,AW00020667,Jodi,Pal,Jodi Pal,Female,2023-04-11,Bremerton,Washington,United States
20668,311,AW00020668,Eric,Rothenberg,Eric Rothenberg,Female,2023-04-27,Concord,California,United States
20669,65,AW00020669,Rachel,Ross,Rachel Ross,Female,2022-06-06,Shawnee,British Columbia,Canada
20670,69,AW00020670,Julia,Cox,Julia Cox,Female,2022-06-20,Victoria,British Columbia,Canada
20671,299,AW00020671,Ronald,Sanchez,Ronald Sanchez,Male,2023-04-19,Berkeley,California,United States
20672,311,AW00020672,Fernando,Ross,Fernando Ross,Male,2023-05-06,Concord,California,United States
20673,347,AW00020673,Dylan,Washington,Dylan Washington,Male,2023-06-22,Novato,California,United States
20674,609,AW00020674,Samuel,Butler,Samuel Butler,Male,2023-08-02,Bellingham,Washington,United States
20675,542,AW00020675,Natalie,Martin,Natalie Martin,Female,2023-08-02,Lake Oswego,Oregon,United States
20676,300,AW00020676,Carlos,Parker,Carlos Parker,Male,2023-04-13,Beverly Hills,California,United States
20677,326,AW00020677,Trinity,Bailey,Trinity Bailey,Female,2023-08-06,Grossmont,California,United States
20678,301,AW00020678,Martha,Lin,Martha Lin,Female,2023-08-13,Burbank,California,United States
20679,43,AW00020679,Dakota,Jenkins,Dakota Jenkins,Male,2023-03-25,Burnaby,British Columbia,Canada
20680,60,AW00020680,Ashley,Anderson,Ashley Anderson,Female,2022-06-21,Port Hammond,British Columbia,Canada
20681,302,AW00020681,Walter,Moreno,Walter Moreno,Male,2023-02-01,Burlingame,California,United States
20682,326,AW00020682,John,Davis,John Davis,Male,2023-07-11,Grossmont,California,United States
20683,329,AW00020683,Amanda,Mitchell,Amanda Mitchell,Female,2023-07-01,Imperial Beach,California,United States
20684,331,AW00020684,Olivia,Lee,Olivia Lee,Female,2023-07-25,La Jolla,California,United States
20685,298,AW00020685,Mariah,Powell,Mariah Powell,Female,2023-08-27,Bellflower,California,United States
20686,338,AW00020686,Lucas,Nelson,Lucas Nelson,Male,2023-08-04,Los Angeles,California,United States
20687,542,AW00020687,Rebecca,Campbell,Rebecca Campbell,Female,2023-10-25,Lake Oswego,Oregon,United States
20688,616,AW00020688,Steven,Ramirez,Steven Ramirez,Male,2024-01-17,Everett,Washington,United States
